id,name,works_count
1105,"Ecology, Evolution, Behavior and Systematics",1557
2739,"Public Health, Environmental and Occupational Health",1093
2306,Global and Planetary Change,1061
2303,Ecology,1003
1312,Molecular Biology,871
2725,Infectious Diseases,860
1110,Plant Science,851
3207,Social Psychology,668
1311,Genetics,645
2713,Epidemiology,644
