id,name,works_count
2303,Ecology,922
1902,Atmospheric Science,856
3600,General Health Professions,440
2306,Global and Planetary Change,433
1910,Oceanography,381
2304,Environmental Chemistry,321
3312,Sociology and Political Science,245
2307,"Health, Toxicology and Mutagenesis",244
1311,Genetics,214
2309,Nature and Landscape Conservation,185
