id,name,works_count
1110,Plant Science,806
1105,"Ecology, Evolution, Behavior and Systematics",777
2713,Epidemiology,720
3312,Sociology and Political Science,622
2746,Surgery,611
2725,Infectious Diseases,602
3600,General Health Professions,544
1107,Forestry,515
2739,"Public Health, Environmental and Occupational Health",475
2002,Economics and Econometrics,336
