id,name,works_count
1312,Molecular Biology,227404
3312,Sociology and Political Science,211030
2746,Surgery,151560
2739,"Public Health, Environmental and Occupational Health",147598
2208,Electrical and Electronic Engineering,143866
3600,General Health Professions,139461
2713,Epidemiology,135669
1702,Artificial Intelligence,120713
2204,Biomedical Engineering,120416
2303,Ecology,113324
