id,name,works_count
3304,Education,8903
3312,Sociology and Political Science,7629
1106,Food Science,5684
1312,Molecular Biology,5523
2739,"Public Health, Environmental and Occupational Health",5375
1110,Plant Science,5120
3320,Political Science and International Relations,5027
2002,Economics and Econometrics,4878
2713,Epidemiology,4609
3600,General Health Professions,4582
