id,name,works_count
2303,Ecology,307
3312,Sociology and Political Science,280
2309,Nature and Landscape Conservation,247
2306,Global and Planetary Change,221
3316,Cultural Studies,214
3304,Education,116
1311,Genetics,107
3600,General Health Professions,107
1910,Oceanography,96
2002,Economics and Econometrics,88
