id,name,works_count
2208,Electrical and Electronic Engineering,31159
2204,Biomedical Engineering,24962
2210,Mechanical Engineering,24273
2505,Materials Chemistry,23053
1312,Molecular Biology,19813
2746,Surgery,18644
3312,Sociology and Political Science,17914
2002,Economics and Econometrics,17021
1702,Artificial Intelligence,16628
2207,Control and Systems Engineering,15871
