id,name,works_count
3312,Sociology and Political Science,8710
3320,Political Science and International Relations,6640
1702,Artificial Intelligence,5130
1312,Molecular Biology,4576
2002,Economics and Econometrics,4348
2208,Electrical and Electronic Engineering,3994
1705,Computer Networks and Communications,3659
3600,General Health Professions,3252
3304,Education,3209
1710,Information Systems,2980
