id,name,works_count
3312,Sociology and Political Science,428
2739,"Public Health, Environmental and Occupational Health",423
2746,Surgery,379
2002,Economics and Econometrics,331
2713,Epidemiology,317
3600,General Health Professions,296
2303,Ecology,261
2306,Global and Planetary Change,255
2725,Infectious Diseases,248
2740,Pulmonary and Respiratory Medicine,220
