id,name,works_count
3312,Sociology and Political Science,3007
2002,Economics and Econometrics,2696
2208,Electrical and Electronic Engineering,2495
1702,Artificial Intelligence,1803
3320,Political Science and International Relations,1783
1710,Information Systems,1579
1312,Molecular Biology,1560
1705,Computer Networks and Communications,1482
3600,General Health Professions,1469
3304,Education,1254
