id,name,works_count
3312,Sociology and Political Science,971
1105,"Ecology, Evolution, Behavior and Systematics",909
1110,Plant Science,872
2713,Epidemiology,702
2725,Infectious Diseases,568
2746,Surgery,500
2303,Ecology,496
2739,"Public Health, Environmental and Occupational Health",467
2740,Pulmonary and Respiratory Medicine,365
1312,Molecular Biology,333
