id,name,works_count
2208,Electrical and Electronic Engineering,70065
3312,Sociology and Political Science,54685
2204,Biomedical Engineering,54521
3304,Education,50472
2210,Mechanical Engineering,42957
1312,Molecular Biology,37992
2505,Materials Chemistry,36494
1702,Artificial Intelligence,35278
1710,Information Systems,34469
1402,Accounting,29272
