id,name,works_count
3312,Sociology and Political Science,136
2303,Ecology,115
2306,Global and Planetary Change,103
2739,"Public Health, Environmental and Occupational Health",88
2002,Economics and Econometrics,78
2309,Nature and Landscape Conservation,75
2308,"Management, Monitoring, Policy and Law",74
3600,General Health Professions,73
3304,Education,69
3320,Political Science and International Relations,55
