id,name,works_count
1312,Molecular Biology,155766
2208,Electrical and Electronic Engineering,84691
2746,Surgery,83546
2204,Biomedical Engineering,61933
2713,Epidemiology,61593
2737,Physiology,61478
2740,Pulmonary and Respiratory Medicine,59044
3312,Sociology and Political Science,58565
2505,Materials Chemistry,56939
1311,Genetics,54550
