id,name,works_count
1312,Molecular Biology,251744
2746,Surgery,172660
2208,Electrical and Electronic Engineering,156247
3312,Sociology and Political Science,142761
2713,Epidemiology,131681
2204,Biomedical Engineering,127862
2740,Pulmonary and Respiratory Medicine,126054
2505,Materials Chemistry,118791
2739,"Public Health, Environmental and Occupational Health",109582
1110,Plant Science,105515
