id,name,works_count
2208,Electrical and Electronic Engineering,24305
2505,Materials Chemistry,14438
2210,Mechanical Engineering,12452
1702,Artificial Intelligence,12285
2207,Control and Systems Engineering,11774
2204,Biomedical Engineering,9237
1110,Plant Science,8909
1705,Computer Networks and Communications,7955
3312,Sociology and Political Science,7477
2205,Civil and Structural Engineering,7374
