id,name,works_count
2725,Infectious Diseases,1341
2713,Epidemiology,1009
2739,"Public Health, Environmental and Occupational Health",907
3312,Sociology and Political Science,706
3600,General Health Professions,641
1105,"Ecology, Evolution, Behavior and Systematics",628
2735,"Pediatrics, Perinatology and Child Health",582
2002,Economics and Econometrics,478
1110,Plant Science,458
2303,Ecology,448
