id,name,works_count
2739,"Public Health, Environmental and Occupational Health",1169
2713,Epidemiology,677
2725,Infectious Diseases,591
1110,Plant Science,570
2735,"Pediatrics, Perinatology and Child Health",514
2303,Ecology,494
1312,Molecular Biology,463
3312,Sociology and Political Science,423
3600,General Health Professions,394
1105,"Ecology, Evolution, Behavior and Systematics",379
